RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_TOWN_POINT,From_DATE_CREAT,From_DATE_RETIR,From_TOWN_PID,To_Title,To_Address
Route 240 - 240 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-02 01:39:58,1990-01-01 02:00:00,1990-01-01 15:39:58,803.49404336,1293.10090393,819.96824861,,,,,240,1,TWP3955,2013-07-31 00:00:00,,TWN3955,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 241 - 241 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-02 03:28:04,1990-01-01 02:00:00,1990-01-01 17:28:04,915.84078494,1473.90582002,928.07296103,,,,,241,1,TWP3956,2013-07-31 00:00:00,,TWN3956,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 242 - 242 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-02 03:26:47,1990-01-01 02:00:00,1990-01-01 17:26:47,888.22472242,1429.4619866,926.78775595,,,,,242,1,TWP3957,2013-07-31 00:00:00,,TWN3957,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 243 - 243 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-02 03:28:13,1990-01-01 02:00:00,1990-01-01 17:28:13,888.73387956,1430.28139722,928.20869316,,,,,243,1,TWP3958,2013-07-31 00:00:00,,TWN3958,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 244 - 244 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-02 03:21:30,1990-01-01 02:00:00,1990-01-01 17:21:30,882.89856918,1420.8903567,921.50550587,,,,,244,1,TWP3959,2013-07-31 00:00:00,,TWN3959,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 245 - 245 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-02 03:24:15,1990-01-01 02:00:00,1990-01-01 17:24:15,887.49097382,1428.28113033,924.24928785,,,,,245,1,TWP3960,2013-07-31 00:00:00,,TWN3960,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 246 - 246 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-02 03:19:59,1990-01-01 02:00:00,1990-01-01 17:19:59,878.43722765,1413.71050911,919.98731024,,,,,246,1,TWP3961,2013-07-31 00:00:00,,TWN3961,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 247 - 247 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-02 03:29:17,1990-01-01 02:00:00,1990-01-01 17:29:17,887.65346211,1428.54263041,929.27958558,,,,,247,1,TWP3962,2013-07-31 00:00:00,,TWN3962,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 248 - 248 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-02 03:12:57,1990-01-01 02:00:00,1990-01-01 17:12:57,873.28484816,1405.41854152,912.94595443,,,,,248,1,TWP3963,2013-07-31 00:00:00,,TWN3963,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 249 - 249 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-02 03:43:03.000001,1990-01-01 02:00:00,1990-01-01 17:43:03,902.62992069,1452.64495237,943.04558985,,,,,249,1,TWP3964,2013-07-31 00:00:00,,TWN3964,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 25 - 25 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-01 23:53:54,1990-01-01 02:00:00,1990-01-01 13:53:54,683.53977437,1100.05283475,713.89259592,,,,,25,1,TWP31178,2013-07-31 00:00:00,,TWN31178,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 250 - 250 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-02 03:07:00,1990-01-01 02:00:00,1990-01-01 17:07:00,879.93995152,1416.12891359,907.00509283,,,,,250,1,TWP3965,2013-07-31 00:00:00,,TWN3965,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 251 - 251 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-02 02:55:48,1990-01-01 02:00:00,1990-01-01 16:55:48,868.28557651,1397.37297758,895.80760975,,,,,251,1,TWP3966,2013-07-31 00:00:00,,TWN3966,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 252 - 252 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-02 02:49:48.000001,1990-01-01 02:00:00,1990-01-01 16:49:48,863.00428915,1388.87355246,889.79807459,,,,,252,1,TWP3967,2013-07-31 00:00:00,,TWN3967,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 253 - 253 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-02 02:46:38,1990-01-01 02:00:00,1990-01-01 16:46:38,851.06044163,1369.65175468,886.62824321,,,,,253,1,TWP3968,2013-07-31 00:00:00,,TWN3968,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
