RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_TOWN_POINT,From_DATE_CREAT,From_DATE_RETIR,From_TOWN_PID,To_Title,To_Address
Route 272 - 272 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-02 06:15:01,1990-01-01 02:00:00,1990-01-01 20:15:01,1074.456576,1729.1737022,1095.01907247,,,,,272,1,TWP3987,2013-07-31 00:00:00,,TWN3987,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 273 - 273 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-02 05:39:08.000001,1990-01-01 02:00:00,1990-01-01 19:39:08,1040.41091512,1674.38241255,1059.14022251,,,,,273,1,TWP3988,2013-07-31 00:00:00,,TWN3988,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 274 - 274 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-02 06:45:08,1990-01-01 02:00:00,1990-01-01 20:45:08,1097.12608336,1765.65681081,1125.13519892,,,,,274,1,TWP3989,2013-07-31 00:00:00,,TWN3989,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 275 - 275 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 22:20:06,1990-01-01 02:00:00,1990-01-01 12:20:06.000001,602.46119137,969.56924271,620.09527868,,,,,275,1,TWP3990,2013-07-31 00:00:00,,TWN3990,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 276 - 276 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 17:46:19,1990-01-01 02:00:00,1990-01-01 07:46:19,331.45126548,533.42017224,346.32059246,,,,,276,1,TWP3991,2013-07-31 00:00:00,,TWN3991,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 277 - 277 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 18:10:14,1990-01-01 02:00:00,1990-01-01 08:10:14,348.86037752,561.43747827,370.22645272,,,,,277,1,TWP3992,2013-07-31 00:00:00,,TWN3992,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 278 - 278 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 17:04:27,1990-01-01 02:00:00,1990-01-01 07:04:27,281.46156945,452.96939397,304.45025791,,,,,278,1,TWP3993,2013-07-31 00:00:00,,TWN3993,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 279 - 279 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 16:53:24,1990-01-01 02:00:00,1990-01-01 06:53:24.000001,276.63099201,445.19531759,293.40276602,,,,,279,1,TWP3994,2013-07-31 00:00:00,,TWN3994,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 28 - 28 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-02 05:40:06,1990-01-01 02:00:00,1990-01-01 19:40:06,1040.74336927,1674.9174467,1060.10264858,,,,,28,1,TWP31181,2013-07-31 00:00:00,,TWN31181,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 280 - 280 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 18:04:49.000001,1990-01-01 02:00:00,1990-01-01 08:04:49,347.52229348,559.28403645,364.81840244,,,,,280,1,TWP3995,2013-07-31 00:00:00,,TWN3995,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
