RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Name,To_Address
Route 302 - 302 - RBWH,1990-01-01 12:00:00,1990-01-01 17:36:16.000001,1990-01-01 02:00:00,1990-01-01 07:36:16,316.52750898,509.40266622,338.04823772,,,,,302,1,1194,Tannum Sands,151.3685,-23.94867,RBWH,Ned Hanlon Dr
Route 290 - 290 - RBWH,1990-01-01 12:00:00,1990-01-01 21:34:33,1990-01-01 02:00:00,1990-01-01 11:34:33,550.9013948,886.5916275,574.91706958,,,,,290,1,1182,Emerald,148.1598,-23.52349,RBWH,Ned Hanlon Dr
Route 285 - 285 - RBWH,1990-01-01 12:00:00,1990-01-01 18:50:45,1990-01-01 02:00:00,1990-01-01 08:50:45,389.38203911,626.65090166,411.70427861,,,,,285,1,1177,Rockhampton,150.4974,-23.38918,RBWH,Ned Hanlon Dr
Route 232 - 232 - RBWH,1990-01-01 12:00:00,1990-01-02 03:05:39,1990-01-01 02:00:00,1990-01-01 17:05:39.000001,880.31132061,1416.7265754,907.07894845,,,,,232,1,1124,Ravenswood,146.8898,-20.10146,RBWH,Ned Hanlon Dr
Route 162 - 162 - RBWH,1990-01-01 12:00:00,1990-01-01 13:41:32,1990-01-01 02:00:00,1990-01-01 03:41:32,87.94887168,141.54027202,101.16789266,,,,,162,1,1276,Cooroibah,152.9939,-26.35897,RBWH,Ned Hanlon Dr
Route 149 - 149 - RBWH,1990-01-01 12:00:00,1990-01-01 15:25:09,1990-01-01 02:00:00,1990-01-01 05:25:09.000001,190.68378256,306.87641511,205.46422914,,,,,149,1,1263,Proston,151.603,-26.16377,RBWH,Ned Hanlon Dr
Route 216 - 216 - RBWH,1990-01-01 12:00:00,1990-01-01 13:24:41,1990-01-01 02:00:00,1990-01-01 03:24:41,73.66439461,118.55158858,84.72123002,,,,,216,1,1330,Toogoolawah,152.3753,-27.08821,RBWH,Ned Hanlon Dr
Route 151 - 151 - RBWH,1990-01-01 12:00:00,1990-01-01 13:51:06,1990-01-01 02:00:00,1990-01-01 03:51:06,101.21856072,162.89580917,110.64614234,,,,,151,1,1265,Gympie,152.6706,-26.18893,RBWH,Ned Hanlon Dr
Route 268 - 268 - RBWH,1990-01-01 12:00:00,1990-01-01 23:06:00,1990-01-01 02:00:00,1990-01-01 13:06:00,646.44270456,1040.35076863,667.72936296,,,,,268,1,1160,Moranbah,148.0456,-22.0039,RBWH,Ned Hanlon Dr
Route 219 - 219 - RBWH,1990-01-01 12:00:00,1990-01-01 14:19:52,1990-01-01 02:00:00,1990-01-01 04:19:52,130.58519683,210.15692332,139.7969095,,,,,219,1,1333,Dalby,151.261,-27.18328,RBWH,Ned Hanlon Dr
Route 152 - 152 - RBWH,1990-01-01 12:00:00,1990-01-01 13:58:03,1990-01-01 02:00:00,1990-01-01 03:58:03,106.47522474,171.3556068,117.58629237,,,,,152,1,1266,The Palms,152.5889,-26.19336,RBWH,Ned Hanlon Dr
Route 262 - 262 - RBWH,1990-01-01 12:00:00,1990-01-01 22:13:22,1990-01-01 02:00:00,1990-01-01 12:13:22,586.01145184,943.09590014,614.05301864,,,,,262,1,1154,Grasstree Beach,149.3067,-21.36404,RBWH,Ned Hanlon Dr
Route 155 - 155 - RBWH,1990-01-01 12:00:00,1990-01-01 13:51:22,1990-01-01 02:00:00,1990-01-01 03:51:22,102.22767889,164.5198307,110.90820039,,,,,155,1,1269,Pie Creek,152.6277,-26.23769,RBWH,Ned Hanlon Dr
Route 156 - 156 - RBWH,1990-01-01 12:00:00,1990-01-01 14:54:29,1990-01-01 02:00:00,1990-01-01 04:54:29,164.03107694,263.98295745,174.79413207,,,,,156,1,1270,Murgon,151.9402,-26.24246,RBWH,Ned Hanlon Dr
Route 256 - 256 - RBWH,1990-01-01 12:00:00,1990-01-01 22:45:18,1990-01-01 02:00:00,1990-01-01 12:45:18,615.30384921,990.23753837,646.84930862,,,,,256,1,1148,Mirani,148.8653,-21.16023,RBWH,Ned Hanlon Dr
Route 161 - 161 - RBWH,1990-01-01 12:00:00,1990-01-01 13:43:37,1990-01-01 02:00:00,1990-01-01 03:43:37,94.78232188,152.53766609,103.20638108,,,,,161,1,1275,Amamoor,152.6748,-26.34607,RBWH,Ned Hanlon Dr
Route 259 - 259 - RBWH,1990-01-01 12:00:00,1990-01-01 22:28:05,1990-01-01 02:00:00,1990-01-01 12:28:05,600.27385798,966.04906379,629.30975939,,,,,259,1,1151,Eton,148.9732,-21.26365,RBWH,Ned Hanlon Dr
Route 163 - 163 - RBWH,1990-01-01 12:00:00,1990-01-01 13:32:19,1990-01-01 02:00:00,1990-01-01 03:32:19,82.52585992,132.81276313,92.01063717,,,,,163,1,1277,Pomona,152.8533,-26.36256,RBWH,Ned Hanlon Dr
Route 390 - 390 - RBWH,1990-01-01 12:00:00,1990-01-02 10:40:52.000001,1990-01-01 02:00:00,1990-01-02 00:40:52,1339.2814178,2155.36882478,1362.76513819,,,,,390,1,1060,Karumba,140.8383,-17.48673,RBWH,Ned Hanlon Dr
Route 295 - 295 - RBWH,1990-01-01 12:00:00,1990-01-01 19:06:44,1990-01-01 02:00:00,1990-01-01 09:06:44,402.15797993,647.21182647,427.49117657,,,,,295,1,1187,Mount Morgan,150.3881,-23.64464,RBWH,Ned Hanlon Dr
Route 228 - 228 - RBWH,1990-01-01 12:00:00,1990-01-02 00:17:44,1990-01-01 02:00:00,1990-01-01 14:17:44,714.36241777,1149.65717018,740.71606102,,,,,228,1,1120,Bowen,148.2418,-20.01494,RBWH,Ned Hanlon Dr
Route 167 - 167 - RBWH,1990-01-01 12:00:00,1990-01-01 13:39:54,1990-01-01 02:00:00,1990-01-01 03:39:54,81.48862215,131.14348741,99.51073689,,,,,167,1,1281,Sunshine Beach,153.1058,-26.41021,RBWH,Ned Hanlon Dr
Route 414 - 414 - RBWH,1990-01-01 12:00:00,1990-01-02 09:19:18,1990-01-01 02:00:00,1990-01-01 23:19:18,1246.71216703,2006.39275852,1280.4264967,,,,,414,1,1084,Croydon,142.2422,-18.2051,RBWH,Ned Hanlon Dr
Route 292 - 292 - RBWH,1990-01-01 12:00:00,1990-01-01 20:46:50,1990-01-01 02:00:00,1990-01-01 10:46:50,504.25381652,811.51947714,527.19517426,,,,,292,1,1184,Blackwater,148.8834,-23.5779,RBWH,Ned Hanlon Dr
