RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Name,To_Address
Route 306 - 306 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-01 23:49:38,1990-01-01 02:00:00,1990-01-01 13:49:38,702.84500269,1131.12165025,715.1706826,,,,,306,1,1198,Springsure,148.0891,-24.11595,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 243 - 243 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-01 12:01:42,1990-01-01 02:00:00,1990-01-01 02:01:42,0.67478857,1.0859691,1.70043843,,,,,243,1,1135,Mount Isa,139.4993,-20.73044,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 236 - 236 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-01 23:59:54,1990-01-01 02:00:00,1990-01-01 13:59:54,691.52261669,1112.89999984,723.91769308,,,,,236,1,1128,Mount Julian,148.6196,-20.37468,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 209 - 209 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 07:53:04,1990-01-01 02:00:00,1990-01-01 21:53:04,1170.66386701,1884.0046384,1191.08852319,,,,,209,1,1323,Donnybrook,153.0662,-27.00662,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 212 - 212 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 07:53:43,1990-01-01 02:00:00,1990-01-01 21:53:43.000001,1169.17530792,1881.60902997,1191.67674054,,,,,212,1,1326,Ningi,153.1051,-27.06703,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 310 - 310 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 04:02:01,1990-01-01 02:00:00,1990-01-01 18:02:01,963.04361995,1549.87157126,965.58450367,,,,,310,1,1202,Agnes Water,151.9008,-24.21017,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 215 - 215 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 08:04:21.000001,1990-01-01 02:00:00,1990-01-01 22:04:21,1174.03905398,1889.43648617,1202.07751889,,,,,215,1,1329,Bongaree,153.1626,-27.08546,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 222 - 222 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-01 21:53:26,1990-01-01 02:00:00,1990-01-01 11:53:26.000001,558.51670113,898.84729956,595.13257608,,,,,222,1,1114,Giru,147.1066,-19.51333,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 253 - 253 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 01:20:25,1990-01-01 02:00:00,1990-01-01 15:20:25,766.10802363,1232.93381705,801.95859461,,,,,253,1,1145,Finch Hatton,148.6313,-21.14165,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 223 - 223 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-01 22:18:41,1990-01-01 02:00:00,1990-01-01 12:18:41,582.55118239,937.52712513,621.95645494,,,,,223,1,1115,Kalamia Estate,147.4184,-19.53428,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
