RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Name,To_Address
Route 157 - 157 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 14:22:28,1990-01-01 02:00:00,1990-01-01 04:22:28,120.47693295,193.88921696,140.70518541,,,,,157,1,1271,Boreen Point,152.9952,-26.28443,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 144 - 144 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 14:55:22,1990-01-01 02:00:00,1990-01-01 04:55:22,157.38411354,253.28568539,173.82766006,,,,,144,1,1258,Glenwood,152.6324,-25.94735,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 326 - 326 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 21:00:06,1990-01-01 02:00:00,1990-01-01 11:00:06,514.16324997,827.46719629,540.22941227,,,,,326,1,1218,Tambo,146.2549,-24.88339,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 302 - 302 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 18:08:04,1990-01-01 02:00:00,1990-01-01 08:08:04,341.67697756,549.87689353,368.46516167,,,,,302,1,1194,Tannum Sands,151.3685,-23.94867,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 290 - 290 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 21:15:23,1990-01-01 02:00:00,1990-01-01 11:15:23,523.95712808,843.22894679,555.19420048,,,,,290,1,1182,Emerald,148.1598,-23.52349,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 285 - 285 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 19:23:24,1990-01-01 02:00:00,1990-01-01 09:23:24,414.84426909,667.62847065,445.37870302,,,,,285,1,1177,Rockhampton,150.4974,-23.38918,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 232 - 232 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-02 02:50:13,1990-01-01 02:00:00,1990-01-01 16:50:13,872.88547243,1404.77580729,893.31947537,,,,,232,1,1124,Ravenswood,146.8898,-20.10146,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 162 - 162 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 14:16:55,1990-01-01 02:00:00,1990-01-01 04:16:55,113.41110165,182.51784101,135.20320982,,,,,162,1,1276,Cooroibah,152.9939,-26.35897,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 149 - 149 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 15:09:36,1990-01-01 02:00:00,1990-01-01 05:09:36,160.5714602,258.41523288,189.97521777,,,,,149,1,1263,Proston,151.603,-26.16377,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 216 - 216 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 13:02:56,1990-01-01 02:00:00,1990-01-01 03:02:56.000001,50.83996065,81.81914926,62.99551141,,,,,216,1,1330,Toogoolawah,152.3753,-27.08821,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 151 - 151 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 14:26:35.000001,1990-01-01 02:00:00,1990-01-01 04:26:35,126.68079543,203.87338579,144.78776101,,,,,151,1,1265,Gympie,152.6706,-26.18893,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 268 - 268 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 23:06:33.000001,1990-01-01 02:00:00,1990-01-01 13:06:33,643.41805777,1035.48306174,668.21009172,,,,,268,1,1160,Moranbah,148.0456,-22.0039,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 219 - 219 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 13:57:57,1990-01-01 02:00:00,1990-01-01 03:57:57,108.13528204,174.02721539,118.09761586,,,,,219,1,1333,Dalby,151.261,-27.18328,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
