"SA1_CODE16","seifa_decile","seifa_percentile","seifa_quintile","ra","ra_name"
31401138724,10,96,5,0,"Major Cities of Australia"
31401138725,9,87,5,1,"Inner Regional Australia"
31401138726,10,97,5,0,"Major Cities of Australia"
31401138727,10,94,5,0,"Major Cities of Australia"
31401138728,10,92,5,1,"Inner Regional Australia"
31401138729,10,98,5,1,"Inner Regional Australia"
31401138730,10,96,5,1,"Inner Regional Australia"
31402138801,1,7,1,0,"Major Cities of Australia"
31402138802,4,36,2,0,"Major Cities of Australia"
31402138803,3,24,2,0,"Major Cities of Australia"
31402138804,4,39,2,0,"Major Cities of Australia"
31402138805,3,28,2,0,"Major Cities of Australia"
31402138806,4,31,2,0,"Major Cities of Australia"
31402138807,3,23,2,0,"Major Cities of Australia"
31402138808,4,36,2,0,"Major Cities of Australia"
31402138809,3,30,2,0,"Major Cities of Australia"
31402138810,5,46,3,0,"Major Cities of Australia"
31402138811,7,61,4,0,"Major Cities of Australia"
31402138812,4,39,2,0,"Major Cities of Australia"
31402138814,7,70,4,0,"Major Cities of Australia"
31402138815,NA,NA,NA,0,"Major Cities of Australia"
31402138816,2,16,1,0,"Major Cities of Australia"
31402138817,2,20,1,0,"Major Cities of Australia"
31402138818,3,29,2,0,"Major Cities of Australia"
31402138819,6,52,3,0,"Major Cities of Australia"
31402138820,5,46,3,0,"Major Cities of Australia"
31402138821,5,43,3,0,"Major Cities of Australia"
31402138822,7,64,4,0,"Major Cities of Australia"
31402138823,7,68,4,0,"Major Cities of Australia"
31402138824,5,45,3,0,"Major Cities of Australia"
31402138826,4,36,2,0,"Major Cities of Australia"
31402138827,4,31,2,0,"Major Cities of Australia"
31402138828,3,26,2,0,"Major Cities of Australia"
31402138829,3,27,2,0,"Major Cities of Australia"
31402138830,3,26,2,0,"Major Cities of Australia"
31402138831,1,5,1,0,"Major Cities of Australia"
31402138832,2,13,1,0,"Major Cities of Australia"
31402138833,3,21,2,0,"Major Cities of Australia"
31402138834,1,10,1,0,"Major Cities of Australia"
31402138835,2,15,1,0,"Major Cities of Australia"
31402138836,3,21,2,0,"Major Cities of Australia"
31402138837,3,23,2,0,"Major Cities of Australia"
31402138838,2,13,1,0,"Major Cities of Australia"
31402138839,1,7,1,0,"Major Cities of Australia"
31402138840,4,40,2,0,"Major Cities of Australia"
31402138842,5,46,3,0,"Major Cities of Australia"
31402138843,3,29,2,0,"Major Cities of Australia"
31402138844,3,28,2,0,"Major Cities of Australia"
31402138845,4,32,2,0,"Major Cities of Australia"
31402138846,3,28,2,0,"Major Cities of Australia"
31402138847,4,32,2,0,"Major Cities of Australia"
31402138848,2,20,1,0,"Major Cities of Australia"
31402138849,2,16,1,0,"Major Cities of Australia"
31402138850,5,43,3,0,"Major Cities of Australia"
31402138851,7,61,4,0,"Major Cities of Australia"
31402138852,4,34,2,0,"Major Cities of Australia"
31402138853,2,17,1,0,"Major Cities of Australia"
31402138854,6,55,3,0,"Major Cities of Australia"
31402138901,7,69,4,0,"Major Cities of Australia"
31402138902,9,89,5,0,"Major Cities of Australia"
31402138903,9,90,5,0,"Major Cities of Australia"
31402138904,6,53,3,0,"Major Cities of Australia"
31402138905,6,59,3,0,"Major Cities of Australia"
31402138906,9,85,5,0,"Major Cities of Australia"
31402138907,3,24,2,0,"Major Cities of Australia"
31402138908,7,67,4,0,"Major Cities of Australia"
31402138909,9,81,5,0,"Major Cities of Australia"
31402138911,5,44,3,0,"Major Cities of Australia"
31402138912,7,61,4,0,"Major Cities of Australia"
31402138913,6,55,3,0,"Major Cities of Australia"
31402138914,6,59,3,0,"Major Cities of Australia"
31402138916,8,77,4,0,"Major Cities of Australia"
31402138917,5,41,3,0,"Major Cities of Australia"
31402138918,4,34,2,0,"Major Cities of Australia"
31402138919,9,85,5,0,"Major Cities of Australia"
31402138920,3,29,2,0,"Major Cities of Australia"
31402138922,6,59,3,0,"Major Cities of Australia"
31402138923,7,65,4,0,"Major Cities of Australia"
31402138924,7,62,4,0,"Major Cities of Australia"
31402138925,7,66,4,0,"Major Cities of Australia"
31402138926,7,64,4,0,"Major Cities of Australia"
31402138927,9,89,5,0,"Major Cities of Australia"
31402138928,6,53,3,0,"Major Cities of Australia"
31402138929,8,77,4,0,"Major Cities of Australia"
31402138930,7,63,4,0,"Major Cities of Australia"
31402138931,3,24,2,0,"Major Cities of Australia"
31402138932,10,96,5,0,"Major Cities of Australia"
31402138933,7,70,4,0,"Major Cities of Australia"
31402138934,8,75,4,0,"Major Cities of Australia"
31402139003,6,53,3,0,"Major Cities of Australia"
31402139004,8,73,4,0,"Major Cities of Australia"
31402139005,7,64,4,0,"Major Cities of Australia"
31402139007,8,71,4,0,"Major Cities of Australia"
31402139009,7,70,4,0,"Major Cities of Australia"
31402139010,5,49,3,0,"Major Cities of Australia"
31402139012,4,32,2,0,"Major Cities of Australia"
31402139013,8,72,4,0,"Major Cities of Australia"
31402139016,6,56,3,0,"Major Cities of Australia"
31402139017,4,32,2,0,"Major Cities of Australia"
31402139018,7,63,4,0,"Major Cities of Australia"
31402139019,8,72,4,0,"Major Cities of Australia"
31402139020,7,61,4,0,"Major Cities of Australia"
31402139021,6,60,3,0,"Major Cities of Australia"
31402139022,8,80,4,0,"Major Cities of Australia"
31402139023,8,71,4,0,"Major Cities of Australia"
31402139024,6,51,3,0,"Major Cities of Australia"
31402139025,9,83,5,0,"Major Cities of Australia"
31402139027,8,77,4,0,"Major Cities of Australia"
31402139028,9,83,5,0,"Major Cities of Australia"
31402139029,7,69,4,0,"Major Cities of Australia"
31402139030,10,92,5,0,"Major Cities of Australia"
31402139031,4,35,2,0,"Major Cities of Australia"
31402139032,3,28,2,0,"Major Cities of Australia"
31402139033,9,87,5,0,"Major Cities of Australia"
31402139034,9,81,5,0,"Major Cities of Australia"
31402139035,9,87,5,0,"Major Cities of Australia"
31402139036,8,71,4,0,"Major Cities of Australia"
31402139037,NA,NA,NA,0,"Major Cities of Australia"
31402139038,8,77,4,0,"Major Cities of Australia"
31402139039,8,71,4,0,"Major Cities of Australia"
31402139040,8,79,4,0,"Major Cities of Australia"
31402139041,9,86,5,0,"Major Cities of Australia"
31402139042,10,97,5,0,"Major Cities of Australia"
31402139043,9,90,5,0,"Major Cities of Australia"
31402139044,7,69,4,0,"Major Cities of Australia"
31402139045,9,86,5,0,"Major Cities of Australia"
31402139046,6,60,3,0,"Major Cities of Australia"
31402139047,9,82,5,0,"Major Cities of Australia"
31402139048,10,92,5,0,"Major Cities of Australia"
31402139049,8,74,4,0,"Major Cities of Australia"
31402139050,7,70,4,0,"Major Cities of Australia"
31402139051,NA,NA,NA,0,"Major Cities of Australia"
31402139052,9,89,5,0,"Major Cities of Australia"
31402139053,8,79,4,0,"Major Cities of Australia"
31402139054,9,88,5,0,"Major Cities of Australia"
31402139055,7,70,4,0,"Major Cities of Australia"
31402139056,NA,NA,NA,0,"Major Cities of Australia"
31402139057,7,61,4,0,"Major Cities of Australia"
31402139058,9,84,5,0,"Major Cities of Australia"
31402139059,9,84,5,0,"Major Cities of Australia"
31402139060,8,71,4,0,"Major Cities of Australia"
31402139061,9,83,5,0,"Major Cities of Australia"
31402139062,9,90,5,0,"Major Cities of Australia"
31402139063,10,92,5,0,"Major Cities of Australia"
31403139101,6,56,3,0,"Major Cities of Australia"
31403139102,6,56,3,0,"Major Cities of Australia"
31403139103,2,15,1,0,"Major Cities of Australia"
31403139104,6,52,3,0,"Major Cities of Australia"
31403139106,5,41,3,0,"Major Cities of Australia"
31403139107,4,37,2,0,"Major Cities of Australia"
31403139108,3,21,2,0,"Major Cities of Australia"
31403139109,3,25,2,0,"Major Cities of Australia"
31403139110,6,58,3,0,"Major Cities of Australia"
31403139111,5,48,3,0,"Major Cities of Australia"
31403139112,4,34,2,0,"Major Cities of Australia"
31403139114,4,36,2,0,"Major Cities of Australia"
31403139115,6,52,3,0,"Major Cities of Australia"
31403139116,4,39,2,0,"Major Cities of Australia"
31403139117,3,29,2,0,"Major Cities of Australia"
31403139118,5,47,3,0,"Major Cities of Australia"
31403139120,5,42,3,0,"Major Cities of Australia"
31403139121,4,38,2,0,"Major Cities of Australia"
31403139122,3,27,2,0,"Major Cities of Australia"
31403139123,5,47,3,0,"Major Cities of Australia"
31403139124,6,51,3,0,"Major Cities of Australia"
31403139125,4,39,2,0,"Major Cities of Australia"
31403139126,5,44,3,0,"Major Cities of Australia"
31403139127,5,48,3,0,"Major Cities of Australia"
31403139128,5,48,3,0,"Major Cities of Australia"
31403139129,4,40,2,0,"Major Cities of Australia"
31403139201,2,20,1,0,"Major Cities of Australia"
31403139202,7,65,4,0,"Major Cities of Australia"
31403139203,9,82,5,0,"Major Cities of Australia"
31403139204,4,39,2,0,"Major Cities of Australia"
31403139205,2,20,1,0,"Major Cities of Australia"
31403139206,4,35,2,0,"Major Cities of Australia"
31403139207,3,30,2,0,"Major Cities of Australia"
31403139208,6,58,3,0,"Major Cities of Australia"
31403139209,1,3,1,0,"Major Cities of Australia"
31403139210,1,10,1,0,"Major Cities of Australia"
31403139211,4,39,2,0,"Major Cities of Australia"
31403139212,5,46,3,0,"Major Cities of Australia"
31403139213,2,13,1,0,"Major Cities of Australia"
31403139214,1,10,1,0,"Major Cities of Australia"
31403139301,6,53,3,0,"Major Cities of Australia"
31403139302,7,64,4,0,"Major Cities of Australia"
31403139303,7,64,4,0,"Major Cities of Australia"
31403139304,4,33,2,0,"Major Cities of Australia"
31403139305,6,55,3,0,"Major Cities of Australia"
31403139306,6,55,3,0,"Major Cities of Australia"
31403139307,4,39,2,0,"Major Cities of Australia"
31403139308,3,30,2,0,"Major Cities of Australia"
31403139309,3,29,2,0,"Major Cities of Australia"
31403139310,2,14,1,0,"Major Cities of Australia"
31403139311,5,45,3,0,"Major Cities of Australia"
31403139312,8,77,4,0,"Major Cities of Australia"
31403139313,8,74,4,0,"Major Cities of Australia"
31403139314,5,48,3,0,"Major Cities of Australia"
31403139315,2,15,1,0,"Major Cities of Australia"
31403139316,6,58,3,0,"Major Cities of Australia"
31403139317,7,61,4,0,"Major Cities of Australia"
31403139318,3,27,2,0,"Major Cities of Australia"
31403139319,7,70,4,0,"Major Cities of Australia"
31403139320,10,91,5,0,"Major Cities of Australia"
31403139321,NA,NA,NA,0,"Major Cities of Australia"
31403139322,10,93,5,0,"Major Cities of Australia"
31403139323,10,92,5,0,"Major Cities of Australia"
31403139324,5,45,3,0,"Major Cities of Australia"
31403139325,6,52,3,0,"Major Cities of Australia"
31403139401,5,49,3,0,"Major Cities of Australia"
31403139402,6,56,3,0,"Major Cities of Australia"
31403139403,6,52,3,0,"Major Cities of Australia"
31403139404,4,33,2,0,"Major Cities of Australia"
31403139405,NA,NA,NA,0,"Major Cities of Australia"
31403139406,6,55,3,0,"Major Cities of Australia"
31403139407,6,53,3,0,"Major Cities of Australia"
31403139408,3,24,2,0,"Major Cities of Australia"
31403139409,2,18,1,0,"Major Cities of Australia"
31403139410,4,32,2,0,"Major Cities of Australia"
31403139411,2,18,1,0,"Major Cities of Australia"
31403139412,4,36,2,0,"Major Cities of Australia"
31403139413,4,39,2,0,"Major Cities of Australia"
31403139414,3,30,2,0,"Major Cities of Australia"
31403139415,5,42,3,0,"Major Cities of Australia"
31403139416,4,31,2,0,"Major Cities of Australia"
31403139417,4,35,2,0,"Major Cities of Australia"
31403139418,4,38,2,0,"Major Cities of Australia"
31403139419,2,13,1,0,"Major Cities of Australia"
31403139420,NA,NA,NA,0,"Major Cities of Australia"
31403139421,1,7,1,0,"Major Cities of Australia"
31403139422,2,14,1,0,"Major Cities of Australia"
31403139423,3,29,2,0,"Major Cities of Australia"
31403139424,4,38,2,0,"Major Cities of Australia"
31403139425,3,27,2,0,"Major Cities of Australia"
31403139426,5,50,3,0,"Major Cities of Australia"
31403139427,5,43,3,0,"Major Cities of Australia"
31403139428,4,32,2,0,"Major Cities of Australia"
31403139429,2,18,1,0,"Major Cities of Australia"
31403139430,4,31,2,0,"Major Cities of Australia"
31501139501,1,1,1,4,"Very Remote Australia"
31501139502,NA,NA,NA,4,"Very Remote Australia"
31501139601,1,1,1,3,"Remote Australia"
31501139602,5,50,3,4,"Very Remote Australia"
31501139603,1,1,1,4,"Very Remote Australia"
31501139604,2,12,1,3,"Remote Australia"
31501139605,1,1,1,3,"Remote Australia"
31501139606,3,25,2,4,"Very Remote Australia"
31501139607,2,16,1,3,"Remote Australia"
31501139608,1,10,1,3,"Remote Australia"
31501139609,4,40,2,3,"Remote Australia"
31501139610,1,2,1,4,"Very Remote Australia"
31501139611,NA,NA,NA,4,"Very Remote Australia"
31501139613,1,1,1,4,"Very Remote Australia"
31501139614,1,1,1,4,"Very Remote Australia"
31501139615,NA,NA,NA,4,"Very Remote Australia"
31501139616,2,11,1,4,"Very Remote Australia"
31501139617,4,38,2,3,"Remote Australia"
31501139618,3,25,2,3,"Remote Australia"
31501139619,2,19,1,3,"Remote Australia"
31501139620,4,31,2,3,"Remote Australia"
31501139621,3,22,2,3,"Remote Australia"
31501139622,NA,NA,NA,3,"Remote Australia"
31501139623,7,69,4,3,"Remote Australia"
31501139624,NA,NA,NA,4,"Very Remote Australia"
31501139625,NA,NA,NA,4,"Very Remote Australia"
31501139701,3,28,2,4,"Very Remote Australia"
31501139702,3,29,2,4,"Very Remote Australia"
31501139703,3,22,2,4,"Very Remote Australia"
31501139704,2,17,1,4,"Very Remote Australia"
31501139801,2,16,1,4,"Very Remote Australia"
31501139802,1,1,1,4,"Very Remote Australia"
31501139803,NA,NA,NA,4,"Very Remote Australia"
31501139804,1,1,1,4,"Very Remote Australia"
31501139901,NA,NA,NA,4,"Very Remote Australia"
31501139902,NA,NA,NA,4,"Very Remote Australia"
31501139903,1,8,1,4,"Very Remote Australia"
31501139904,1,1,1,4,"Very Remote Australia"
31501139905,1,5,1,4,"Very Remote Australia"
31501139906,1,1,1,4,"Very Remote Australia"
31501139907,1,1,1,4,"Very Remote Australia"
31501139908,NA,NA,NA,4,"Very Remote Australia"
31501139909,NA,NA,NA,4,"Very Remote Australia"
31501139910,NA,NA,NA,4,"Very Remote Australia"
31501140001,NA,NA,NA,2,"Outer Regional Australia"
31501140002,1,8,1,4,"Very Remote Australia"
31501140003,1,6,1,2,"Outer Regional Australia"
31501140004,4,37,2,2,"Outer Regional Australia"
31501140005,6,54,3,3,"Remote Australia"
31501140006,5,48,3,2,"Outer Regional Australia"
31501140007,2,15,1,4,"Very Remote Australia"
31501140008,1,3,1,2,"Outer Regional Australia"
31501140009,4,40,2,2,"Outer Regional Australia"
31501140010,6,54,3,2,"Outer Regional Australia"
31501140011,4,34,2,2,"Outer Regional Australia"
31501140012,4,40,2,2,"Outer Regional Australia"
31501140013,3,27,2,2,"Outer Regional Australia"
31501140014,3,29,2,2,"Outer Regional Australia"
31501140015,2,18,1,2,"Outer Regional Australia"
31501140101,NA,NA,NA,4,"Very Remote Australia"
31501140102,NA,NA,NA,4,"Very Remote Australia"
31501140103,NA,NA,NA,4,"Very Remote Australia"
31501140104,NA,NA,NA,4,"Very Remote Australia"
31501140105,1,6,1,4,"Very Remote Australia"
31501140106,5,48,3,4,"Very Remote Australia"
31501140107,5,45,3,4,"Very Remote Australia"
31501140108,NA,NA,NA,4,"Very Remote Australia"
31501140109,1,10,1,4,"Very Remote Australia"
31501140110,3,28,2,4,"Very Remote Australia"
31501140111,NA,NA,NA,4,"Very Remote Australia"
31501140112,NA,NA,NA,4,"Very Remote Australia"
31501140113,NA,NA,NA,4,"Very Remote Australia"
31501140114,5,42,3,4,"Very Remote Australia"
31501140115,2,15,1,4,"Very Remote Australia"
31501140116,6,56,3,4,"Very Remote Australia"
31501140201,1,1,1,4,"Very Remote Australia"
31501140203,1,5,1,4,"Very Remote Australia"
31501140204,1,2,1,4,"Very Remote Australia"
31501140205,1,2,1,4,"Very Remote Australia"
31501140206,1,1,1,4,"Very Remote Australia"
31501140207,1,3,1,4,"Very Remote Australia"
31501140208,1,4,1,4,"Very Remote Australia"
31501140209,1,1,1,4,"Very Remote Australia"
31501140210,1,1,1,4,"Very Remote Australia"
31501140212,1,2,1,4,"Very Remote Australia"
31501140213,1,2,1,4,"Very Remote Australia"
31501140214,1,3,1,4,"Very Remote Australia"
31501140215,1,1,1,4,"Very Remote Australia"
31501140216,1,2,1,4,"Very Remote Australia"
31501140217,1,2,1,4,"Very Remote Australia"
31501140301,NA,NA,NA,4,"Very Remote Australia"
31501140303,8,72,4,4,"Very Remote Australia"
31501140306,7,68,4,4,"Very Remote Australia"
31501140307,NA,NA,NA,4,"Very Remote Australia"
31501140308,9,82,5,4,"Very Remote Australia"
31501140309,7,65,4,4,"Very Remote Australia"
31501140310,7,66,4,4,"Very Remote Australia"
31501140311,10,92,5,4,"Very Remote Australia"
31501140312,8,76,4,4,"Very Remote Australia"
31501140313,7,66,4,4,"Very Remote Australia"
31501140314,6,54,3,4,"Very Remote Australia"
31502140401,NA,NA,NA,4,"Very Remote Australia"
31502140402,1,1,1,4,"Very Remote Australia"
31502140403,3,23,2,4,"Very Remote Australia"
31502140404,1,4,1,4,"Very Remote Australia"
31502140405,1,6,1,4,"Very Remote Australia"
31502140406,1,7,1,4,"Very Remote Australia"
31502140407,1,1,1,4,"Very Remote Australia"
31502140408,4,38,2,4,"Very Remote Australia"
31502140409,2,16,1,4,"Very Remote Australia"
31502140410,4,32,2,4,"Very Remote Australia"
31502140411,2,11,1,4,"Very Remote Australia"
31502140412,5,44,3,4,"Very Remote Australia"
31502140501,4,38,2,3,"Remote Australia"
31502140502,5,44,3,3,"Remote Australia"
31502140503,4,40,2,3,"Remote Australia"
31502140504,7,66,4,3,"Remote Australia"
31502140505,4,35,2,3,"Remote Australia"
31502140506,5,44,3,3,"Remote Australia"
31502140507,4,37,2,3,"Remote Australia"
31502140508,6,58,3,3,"Remote Australia"
31502140509,6,56,3,3,"Remote Australia"
31502140510,7,62,4,3,"Remote Australia"
31502140511,5,47,3,3,"Remote Australia"
31502140512,6,54,3,3,"Remote Australia"
31502140513,6,60,3,3,"Remote Australia"
31502140514,8,78,4,3,"Remote Australia"
31502140515,7,67,4,3,"Remote Australia"
31502140516,7,70,4,3,"Remote Australia"
31502140517,10,93,5,3,"Remote Australia"
31502140518,9,83,5,3,"Remote Australia"
31502140519,4,31,2,3,"Remote Australia"
31502140520,2,12,1,3,"Remote Australia"
31502140521,6,55,3,3,"Remote Australia"
31502140522,3,25,2,3,"Remote Australia"
31502140523,4,38,2,3,"Remote Australia"
31502140524,3,28,2,3,"Remote Australia"
31502140525,5,46,3,3,"Remote Australia"
31502140526,3,22,2,3,"Remote Australia"
31502140527,8,76,4,3,"Remote Australia"
31502140528,6,55,3,3,"Remote Australia"
31502140529,6,54,3,3,"Remote Australia"
31502140530,10,100,5,3,"Remote Australia"
31502140531,6,57,3,3,"Remote Australia"
31502140532,5,50,3,3,"Remote Australia"
31502140533,NA,NA,NA,3,"Remote Australia"
31502140534,5,44,3,3,"Remote Australia"
31502140535,4,35,2,3,"Remote Australia"
31502140536,5,49,3,3,"Remote Australia"
31502140537,6,60,3,3,"Remote Australia"
31502140538,2,17,1,3,"Remote Australia"
31502140539,5,47,3,3,"Remote Australia"
31502140540,3,27,2,3,"Remote Australia"
31502140541,5,46,3,3,"Remote Australia"
31502140542,7,62,4,3,"Remote Australia"
31502140543,4,35,2,3,"Remote Australia"
31502140544,4,35,2,3,"Remote Australia"
31502140545,1,1,1,3,"Remote Australia"
31502140546,4,36,2,3,"Remote Australia"
31502140547,1,3,1,3,"Remote Australia"
31502140548,1,6,1,3,"Remote Australia"
31502140549,9,87,5,3,"Remote Australia"
31502140550,2,17,1,3,"Remote Australia"
31502140551,7,68,4,3,"Remote Australia"
31502140601,5,50,3,3,"Remote Australia"
31502140602,6,52,3,3,"Remote Australia"
31502140603,2,12,1,3,"Remote Australia"
31502140604,6,55,3,3,"Remote Australia"
31502140605,1,2,1,4,"Very Remote Australia"
31502140606,5,44,3,4,"Very Remote Australia"
31502140607,5,48,3,4,"Very Remote Australia"
31502140608,5,42,3,3,"Remote Australia"
31502140609,2,14,1,3,"Remote Australia"
31502140610,5,47,3,3,"Remote Australia"
31502140611,1,3,1,4,"Very Remote Australia"
31502140701,NA,NA,NA,4,"Very Remote Australia"
31502140702,5,43,3,4,"Very Remote Australia"
31502140703,2,19,1,4,"Very Remote Australia"
31502140704,2,17,1,4,"Very Remote Australia"
31502140705,3,23,2,4,"Very Remote Australia"
31502140706,2,19,1,4,"Very Remote Australia"
31502140707,3,30,2,4,"Very Remote Australia"
31502140709,7,67,4,4,"Very Remote Australia"
31502140710,7,62,4,4,"Very Remote Australia"
31502140711,6,51,3,4,"Very Remote Australia"
31502140712,8,71,4,4,"Very Remote Australia"
31502140713,9,82,5,4,"Very Remote Australia"
31502140714,3,28,2,4,"Very Remote Australia"
31503140801,2,17,1,4,"Very Remote Australia"
31503140802,4,39,2,4,"Very Remote Australia"
31503140803,5,45,3,4,"Very Remote Australia"
31503140804,5,43,3,4,"Very Remote Australia"
31503140805,5,50,3,4,"Very Remote Australia"
31503140806,8,74,4,4,"Very Remote Australia"
31503140807,5,45,3,4,"Very Remote Australia"
31503140808,5,50,3,4,"Very Remote Australia"
31503140809,1,9,1,4,"Very Remote Australia"
31503140810,7,68,4,4,"Very Remote Australia"
31503140811,2,20,1,4,"Very Remote Australia"
31503140812,2,11,1,4,"Very Remote Australia"
31503140813,2,18,1,4,"Very Remote Australia"
31503140814,9,82,5,4,"Very Remote Australia"
31503140815,9,81,5,4,"Very Remote Australia"
31503140816,3,25,2,4,"Very Remote Australia"
31503140901,3,21,2,4,"Very Remote Australia"
31503140902,7,68,4,4,"Very Remote Australia"
31503140903,9,81,5,4,"Very Remote Australia"
31503140904,4,39,2,4,"Very Remote Australia"
31503140905,3,23,2,4,"Very Remote Australia"
31503140906,3,27,2,4,"Very Remote Australia"
31503140907,1,10,1,4,"Very Remote Australia"
31503140908,2,20,1,4,"Very Remote Australia"
31503140909,2,13,1,4,"Very Remote Australia"
31503140910,3,28,2,4,"Very Remote Australia"
31503140911,5,45,3,4,"Very Remote Australia"
31503140912,3,22,2,4,"Very Remote Australia"
31503140913,8,72,4,4,"Very Remote Australia"
31503140914,1,8,1,4,"Very Remote Australia"
31503141001,3,27,2,4,"Very Remote Australia"
31503141002,3,21,2,4,"Very Remote Australia"
31503141003,1,9,1,4,"Very Remote Australia"
31503141004,2,19,1,4,"Very Remote Australia"
31503141005,2,15,1,4,"Very Remote Australia"
31503141006,7,70,4,4,"Very Remote Australia"
31503141007,4,39,2,4,"Very Remote Australia"
31503141008,5,44,3,4,"Very Remote Australia"
31503141101,3,29,2,4,"Very Remote Australia"
31503141102,2,19,1,4,"Very Remote Australia"
31503141103,NA,NA,NA,4,"Very Remote Australia"
31503141104,6,53,3,4,"Very Remote Australia"
31503141105,1,8,1,4,"Very Remote Australia"
31503141106,1,7,1,4,"Very Remote Australia"
31503141107,2,11,1,4,"Very Remote Australia"
31503141108,1,2,1,4,"Very Remote Australia"
31503141109,4,36,2,4,"Very Remote Australia"
31503141110,5,42,3,4,"Very Remote Australia"
31503141111,4,34,2,4,"Very Remote Australia"
31503141112,8,79,4,4,"Very Remote Australia"
31503141201,5,47,3,4,"Very Remote Australia"
31503141202,5,42,3,4,"Very Remote Australia"
31503141203,4,33,2,4,"Very Remote Australia"
31503141204,5,45,3,4,"Very Remote Australia"
31503141205,6,58,3,4,"Very Remote Australia"
31503141206,5,44,3,4,"Very Remote Australia"
31503141207,4,38,2,4,"Very Remote Australia"
31503141208,8,71,4,4,"Very Remote Australia"
31503141209,3,30,2,4,"Very Remote Australia"
31503141210,6,58,3,4,"Very Remote Australia"
31503141211,8,77,4,4,"Very Remote Australia"
31503141212,4,36,2,4,"Very Remote Australia"
31503141213,4,33,2,4,"Very Remote Australia"
31503141214,3,27,2,4,"Very Remote Australia"
31503141215,NA,NA,NA,4,"Very Remote Australia"
31601141301,8,77,4,0,"Major Cities of Australia"
31601141302,10,91,5,0,"Major Cities of Australia"
31601141303,1,10,1,0,"Major Cities of Australia"
31601141304,8,79,4,0,"Major Cities of Australia"
31601141305,8,78,4,0,"Major Cities of Australia"
31601141306,9,89,5,0,"Major Cities of Australia"
31601141307,6,53,3,0,"Major Cities of Australia"
31601141308,4,39,2,0,"Major Cities of Australia"
31601141309,10,92,5,0,"Major Cities of Australia"
31601141310,6,56,3,0,"Major Cities of Australia"
31601141311,6,57,3,0,"Major Cities of Australia"
31601141312,6,54,3,0,"Major Cities of Australia"
31601141313,4,38,2,0,"Major Cities of Australia"
31601141314,10,93,5,0,"Major Cities of Australia"
31601141315,5,44,3,0,"Major Cities of Australia"
31601141316,9,84,5,0,"Major Cities of Australia"
31601141317,8,77,4,0,"Major Cities of Australia"
31601141318,10,91,5,0,"Major Cities of Australia"
31601141319,9,85,5,0,"Major Cities of Australia"
31601141320,3,24,2,0,"Major Cities of Australia"
31601141321,7,65,4,0,"Major Cities of Australia"
31601141322,6,55,3,0,"Major Cities of Australia"
31601141323,4,35,2,0,"Major Cities of Australia"
31601141324,9,81,5,0,"Major Cities of Australia"
31601141325,8,72,4,0,"Major Cities of Australia"
31601141326,3,29,2,0,"Major Cities of Australia"
31601141327,6,56,3,0,"Major Cities of Australia"
31601141328,4,37,2,0,"Major Cities of Australia"
31601141329,7,70,4,0,"Major Cities of Australia"
31601141330,8,76,4,0,"Major Cities of Australia"
31601141331,10,91,5,0,"Major Cities of Australia"
31601141332,8,74,4,0,"Major Cities of Australia"
31601141333,8,78,4,0,"Major Cities of Australia"
31601141334,9,88,5,0,"Major Cities of Australia"
31601141335,8,73,4,0,"Major Cities of Australia"
31601141336,5,48,3,0,"Major Cities of Australia"
31601141401,9,86,5,0,"Major Cities of Australia"
31601141402,7,65,4,0,"Major Cities of Australia"
31601141403,9,82,5,0,"Major Cities of Australia"
31601141404,8,76,4,0,"Major Cities of Australia"
31601141405,9,84,5,0,"Major Cities of Australia"
31601141406,9,88,5,0,"Major Cities of Australia"
31601141407,8,78,4,0,"Major Cities of Australia"
31601141408,7,61,4,0,"Major Cities of Australia"
31601141409,10,96,5,0,"Major Cities of Australia"
31601141410,9,88,5,0,"Major Cities of Australia"
31601141411,8,78,4,0,"Major Cities of Australia"
31601141412,9,81,5,0,"Major Cities of Australia"
31601141413,9,83,5,0,"Major Cities of Australia"
31601141414,7,68,4,0,"Major Cities of Australia"
31601141415,9,83,5,0,"Major Cities of Australia"
31601141416,9,89,5,0,"Major Cities of Australia"
31601141417,NA,NA,NA,0,"Major Cities of Australia"
31601141418,1,6,1,0,"Major Cities of Australia"
31601141419,8,79,4,0,"Major Cities of Australia"
31601141420,7,67,4,0,"Major Cities of Australia"
31601141421,5,42,3,0,"Major Cities of Australia"
31601141422,9,83,5,0,"Major Cities of Australia"
31601141423,10,95,5,0,"Major Cities of Australia"
31601141424,9,89,5,0,"Major Cities of Australia"
31601141425,7,66,4,0,"Major Cities of Australia"
31601141426,9,85,5,0,"Major Cities of Australia"
31601141427,8,72,4,0,"Major Cities of Australia"
31601141428,7,61,4,0,"Major Cities of Australia"
31601141429,9,86,5,0,"Major Cities of Australia"
31601141430,NA,NA,NA,0,"Major Cities of Australia"
31601141431,5,50,3,0,"Major Cities of Australia"
31601141432,10,98,5,0,"Major Cities of Australia"
31601141435,9,81,5,0,"Major Cities of Australia"
31601141436,8,79,4,0,"Major Cities of Australia"
31601141437,9,89,5,0,"Major Cities of Australia"
31601141438,4,40,2,0,"Major Cities of Australia"
31601141439,10,96,5,0,"Major Cities of Australia"
31601141440,6,54,3,0,"Major Cities of Australia"
31601141501,8,77,4,0,"Major Cities of Australia"
31601141502,7,68,4,0,"Major Cities of Australia"
31601141503,7,69,4,0,"Major Cities of Australia"
