"SA1_CODE11","seifa_decile","seifa_percentile","ra","ra_name"
30201102518,8,80,0,"Major Cities of Australia"
30201102519,9,86,0,"Major Cities of Australia"
30201102601,8,77,0,"Major Cities of Australia"
30201102602,10,100,0,"Major Cities of Australia"
30201102603,10,93,0,"Major Cities of Australia"
30201102604,10,97,0,"Major Cities of Australia"
30201102605,9,89,0,"Major Cities of Australia"
30201102606,9,83,0,"Major Cities of Australia"
30201102607,10,96,0,"Major Cities of Australia"
30201102608,10,92,0,"Major Cities of Australia"
30201102609,9,89,0,"Major Cities of Australia"
30201102610,10,98,0,"Major Cities of Australia"
30201102611,10,96,0,"Major Cities of Australia"
30201102612,10,95,0,"Major Cities of Australia"
30201102613,9,89,0,"Major Cities of Australia"
30201102614,9,87,0,"Major Cities of Australia"
30201102615,10,95,0,"Major Cities of Australia"
30201102616,8,79,0,"Major Cities of Australia"
30201102617,10,99,0,"Major Cities of Australia"
30201102618,10,97,0,"Major Cities of Australia"
30202102701,10,97,0,"Major Cities of Australia"
30202102702,7,63,0,"Major Cities of Australia"
30202102703,5,47,0,"Major Cities of Australia"
30202102704,9,90,0,"Major Cities of Australia"
30202102705,9,87,0,"Major Cities of Australia"
30202102706,5,41,0,"Major Cities of Australia"
30202102707,7,65,0,"Major Cities of Australia"
30202102708,3,21,0,"Major Cities of Australia"
30202102709,7,68,0,"Major Cities of Australia"
30202102710,7,68,0,"Major Cities of Australia"
30202102711,8,77,0,"Major Cities of Australia"
30202102712,8,72,0,"Major Cities of Australia"
30202102713,8,80,0,"Major Cities of Australia"
30202102714,9,87,0,"Major Cities of Australia"
30202102715,10,99,0,"Major Cities of Australia"
30202102716,8,79,0,"Major Cities of Australia"
30202102717,8,75,0,"Major Cities of Australia"
30202102718,9,90,0,"Major Cities of Australia"
30202102719,1,1,0,"Major Cities of Australia"
30202102720,NA,NA,0,"Major Cities of Australia"
30202102721,6,54,0,"Major Cities of Australia"
30202102722,7,67,0,"Major Cities of Australia"
30202102723,8,73,0,"Major Cities of Australia"
30202102724,9,86,0,"Major Cities of Australia"
30202102725,10,93,0,"Major Cities of Australia"
30202102726,6,59,0,"Major Cities of Australia"
30202102727,7,70,0,"Major Cities of Australia"
30202102728,9,86,0,"Major Cities of Australia"
30202102729,7,62,0,"Major Cities of Australia"
30202102730,6,60,0,"Major Cities of Australia"
30202102731,10,91,0,"Major Cities of Australia"
30202102732,10,100,0,"Major Cities of Australia"
30202102733,8,74,0,"Major Cities of Australia"
30202102801,4,32,0,"Major Cities of Australia"
30202102802,NA,NA,0,"Major Cities of Australia"
30202102803,6,56,0,"Major Cities of Australia"
30202102804,4,35,0,"Major Cities of Australia"
30202102805,8,74,0,"Major Cities of Australia"
30202102806,3,25,0,"Major Cities of Australia"
30202102807,3,28,0,"Major Cities of Australia"
30202102808,5,41,0,"Major Cities of Australia"
30202102809,3,28,0,"Major Cities of Australia"
30202102810,2,11,0,"Major Cities of Australia"
30202102811,3,26,0,"Major Cities of Australia"
30202102812,NA,NA,0,"Major Cities of Australia"
30202102813,4,32,0,"Major Cities of Australia"
30202102814,1,9,0,"Major Cities of Australia"
30202102815,2,14,0,"Major Cities of Australia"
30202102816,6,52,0,"Major Cities of Australia"
30202102817,5,42,0,"Major Cities of Australia"
30202102818,5,41,0,"Major Cities of Australia"
30202102819,1,8,0,"Major Cities of Australia"
30202102901,10,98,0,"Major Cities of Australia"
30202102902,7,63,0,"Major Cities of Australia"
30202102903,7,70,0,"Major Cities of Australia"
30202102904,8,74,0,"Major Cities of Australia"
30202102905,5,49,0,"Major Cities of Australia"
30202102906,8,74,0,"Major Cities of Australia"
30202102907,8,78,0,"Major Cities of Australia"
30202102908,6,60,0,"Major Cities of Australia"
30202102909,7,61,0,"Major Cities of Australia"
30202102910,9,85,0,"Major Cities of Australia"
30202102911,9,81,0,"Major Cities of Australia"
30202102912,6,57,0,"Major Cities of Australia"
30202102913,8,79,0,"Major Cities of Australia"
30202102914,NA,NA,0,"Major Cities of Australia"
30202102915,6,58,0,"Major Cities of Australia"
30202102916,NA,NA,0,"Major Cities of Australia"
30202102917,10,98,0,"Major Cities of Australia"
30202103001,8,76,0,"Major Cities of Australia"
30202103002,7,70,0,"Major Cities of Australia"
30202103003,8,80,0,"Major Cities of Australia"
30202103004,7,68,0,"Major Cities of Australia"
30202103005,4,40,0,"Major Cities of Australia"
30202103006,5,50,0,"Major Cities of Australia"
30202103007,NA,NA,0,"Major Cities of Australia"
30202103008,7,66,0,"Major Cities of Australia"
30202103009,7,66,0,"Major Cities of Australia"
30202103010,4,38,0,"Major Cities of Australia"
30202103010,4,38,0,"Major Cities of Australia"
30202103011,5,43,0,"Major Cities of Australia"
30202103101,9,90,0,"Major Cities of Australia"
30202103102,8,72,0,"Major Cities of Australia"
30202103103,9,89,0,"Major Cities of Australia"
30202103104,NA,NA,0,"Major Cities of Australia"
30202103105,6,54,0,"Major Cities of Australia"
30202103106,5,47,0,"Major Cities of Australia"
30202103107,8,77,0,"Major Cities of Australia"
30202103108,8,71,0,"Major Cities of Australia"
30202103109,4,37,0,"Major Cities of Australia"
30202103110,5,50,0,"Major Cities of Australia"
30202103111,10,95,0,"Major Cities of Australia"
30202103112,9,90,0,"Major Cities of Australia"
30202103113,4,39,0,"Major Cities of Australia"
30202103114,6,58,0,"Major Cities of Australia"
30202103115,7,67,0,"Major Cities of Australia"
30202103116,9,81,0,"Major Cities of Australia"
30202103117,8,74,0,"Major Cities of Australia"
30202103118,10,91,0,"Major Cities of Australia"
30202103119,6,59,0,"Major Cities of Australia"
30202103120,7,64,0,"Major Cities of Australia"
30202103121,5,46,0,"Major Cities of Australia"
30202103122,6,56,0,"Major Cities of Australia"
30202103123,8,72,0,"Major Cities of Australia"
30202103124,5,47,0,"Major Cities of Australia"
30202103125,7,66,0,"Major Cities of Australia"
30202103126,10,94,0,"Major Cities of Australia"
30202103127,8,71,0,"Major Cities of Australia"
30202103128,9,88,0,"Major Cities of Australia"
30202103129,10,91,0,"Major Cities of Australia"
30202103130,8,78,0,"Major Cities of Australia"
30202103131,9,89,0,"Major Cities of Australia"
30202103132,6,60,0,"Major Cities of Australia"
30202103201,6,59,0,"Major Cities of Australia"
30202103202,5,42,0,"Major Cities of Australia"
30202103203,3,27,0,"Major Cities of Australia"
30202103204,2,13,0,"Major Cities of Australia"
30202103205,8,79,0,"Major Cities of Australia"
30202103206,1,2,0,"Major Cities of Australia"
30202103207,NA,NA,0,"Major Cities of Australia"
30202103208,1,5,0,"Major Cities of Australia"
30202103209,9,85,0,"Major Cities of Australia"
30202103210,9,89,0,"Major Cities of Australia"
30202103211,10,97,0,"Major Cities of Australia"
30202103212,7,63,0,"Major Cities of Australia"
30202103213,6,60,0,"Major Cities of Australia"
30202103214,6,54,0,"Major Cities of Australia"
30202103215,1,4,0,"Major Cities of Australia"
30202103216,5,43,0,"Major Cities of Australia"
30202103217,1,10,0,"Major Cities of Australia"
30202103218,6,53,0,"Major Cities of Australia"
30202103301,7,67,0,"Major Cities of Australia"
30202103302,8,78,0,"Major Cities of Australia"
30202103303,7,62,0,"Major Cities of Australia"
30202103304,3,25,0,"Major Cities of Australia"
30202103305,9,83,0,"Major Cities of Australia"
30202103306,2,14,0,"Major Cities of Australia"
30202103307,10,94,0,"Major Cities of Australia"
30202103308,4,32,0,"Major Cities of Australia"
30202103309,4,35,0,"Major Cities of Australia"
30202103310,3,24,0,"Major Cities of Australia"
30202103311,7,66,0,"Major Cities of Australia"
30202103312,6,52,0,"Major Cities of Australia"
30202103313,8,73,0,"Major Cities of Australia"
30202103314,7,64,0,"Major Cities of Australia"
30202103315,8,75,0,"Major Cities of Australia"
30202103316,9,85,0,"Major Cities of Australia"
30202103401,8,76,0,"Major Cities of Australia"
30202103402,9,84,0,"Major Cities of Australia"
30202103403,7,70,0,"Major Cities of Australia"
30202103404,7,67,0,"Major Cities of Australia"
30202103405,7,63,0,"Major Cities of Australia"
30202103406,7,62,0,"Major Cities of Australia"
30202103407,7,62,0,"Major Cities of Australia"
30202103408,9,87,0,"Major Cities of Australia"
30202103409,10,91,0,"Major Cities of Australia"
30202103410,9,82,0,"Major Cities of Australia"
30202103411,9,87,0,"Major Cities of Australia"
30202103412,9,90,0,"Major Cities of Australia"
30202103413,8,79,0,"Major Cities of Australia"
30202103414,8,77,0,"Major Cities of Australia"
30202103415,7,68,0,"Major Cities of Australia"
30202103416,8,80,0,"Major Cities of Australia"
30202103417,8,72,0,"Major Cities of Australia"
30202103418,9,88,0,"Major Cities of Australia"
30202103419,10,93,0,"Major Cities of Australia"
30202103420,8,79,0,"Major Cities of Australia"
30202103421,8,78,0,"Major Cities of Australia"
30202103422,7,67,0,"Major Cities of Australia"
30202103423,8,72,0,"Major Cities of Australia"
30203103501,6,56,0,"Major Cities of Australia"
30203103502,5,47,0,"Major Cities of Australia"
30203103503,4,37,0,"Major Cities of Australia"
30203103504,6,54,0,"Major Cities of Australia"
30203103505,8,72,0,"Major Cities of Australia"
30203103506,4,38,0,"Major Cities of Australia"
30203103507,7,69,0,"Major Cities of Australia"
30203103508,8,79,0,"Major Cities of Australia"
30203103509,8,74,0,"Major Cities of Australia"
30203103510,9,82,0,"Major Cities of Australia"
30203103511,6,53,0,"Major Cities of Australia"
30203103512,NA,NA,0,"Major Cities of Australia"
30203103513,7,64,0,"Major Cities of Australia"
30203103514,5,47,0,"Major Cities of Australia"
30203103515,7,65,0,"Major Cities of Australia"
30203103516,8,73,0,"Major Cities of Australia"
30203103517,6,57,0,"Major Cities of Australia"
30203103518,3,23,0,"Major Cities of Australia"
30203103519,6,54,0,"Major Cities of Australia"
30203103520,7,63,0,"Major Cities of Australia"
30203103521,NA,NA,0,"Major Cities of Australia"
30203103522,6,55,0,"Major Cities of Australia"
30203103601,1,7,0,"Major Cities of Australia"
30203103701,3,23,0,"Major Cities of Australia"
30203103702,NA,NA,0,"Major Cities of Australia"
30203103801,8,75,0,"Major Cities of Australia"
30203103802,8,71,0,"Major Cities of Australia"
30203103803,6,55,0,"Major Cities of Australia"
30203103804,9,88,0,"Major Cities of Australia"
30203103805,9,88,0,"Major Cities of Australia"
30203103806,4,36,0,"Major Cities of Australia"
30203103806,4,36,0,"Major Cities of Australia"
30203103807,5,44,0,"Major Cities of Australia"
30203103808,2,14,0,"Major Cities of Australia"
30203103809,8,72,0,"Major Cities of Australia"
30203103810,6,53,0,"Major Cities of Australia"
30203103811,8,77,0,"Major Cities of Australia"
30203103812,6,58,0,"Major Cities of Australia"
30203103813,2,12,0,"Major Cities of Australia"
30203103814,7,61,0,"Major Cities of Australia"
30203103815,6,54,0,"Major Cities of Australia"
30203103816,9,82,0,"Major Cities of Australia"
30203103901,NA,NA,0,"Major Cities of Australia"
30203103902,NA,NA,0,"Major Cities of Australia"
30203103903,6,58,0,"Major Cities of Australia"
30203103904,4,37,0,"Major Cities of Australia"
30203103905,4,40,0,"Major Cities of Australia"
30203103906,5,48,0,"Major Cities of Australia"
30203103907,4,40,0,"Major Cities of Australia"
30203103908,8,74,0,"Major Cities of Australia"
30203103909,NA,NA,0,"Major Cities of Australia"
30203103910,NA,NA,0,"Major Cities of Australia"
30203103911,5,44,0,"Major Cities of Australia"
30203103912,5,44,0,"Major Cities of Australia"
30203103913,6,54,0,"Major Cities of Australia"
30203103914,7,65,0,"Major Cities of Australia"
30203103915,7,62,0,"Major Cities of Australia"
30203103916,5,44,0,"Major Cities of Australia"
30203103917,5,50,0,"Major Cities of Australia"
30203103918,4,39,0,"Major Cities of Australia"
30203103919,5,45,0,"Major Cities of Australia"
30203103920,5,48,0,"Major Cities of Australia"
30203103921,6,55,0,"Major Cities of Australia"
30203103922,9,81,0,"Major Cities of Australia"
30203103923,10,92,0,"Major Cities of Australia"
30203104001,5,41,0,"Major Cities of Australia"
30203104002,8,79,0,"Major Cities of Australia"
30203104003,6,59,0,"Major Cities of Australia"
30203104004,4,34,0,"Major Cities of Australia"
30203104005,6,53,0,"Major Cities of Australia"
30203104005,6,53,0,"Major Cities of Australia"
30203104006,8,76,0,"Major Cities of Australia"
30203104007,7,67,0,"Major Cities of Australia"
30203104008,4,32,0,"Major Cities of Australia"
30203104009,6,53,0,"Major Cities of Australia"
30203104010,10,92,0,"Major Cities of Australia"
30203104011,5,41,0,"Major Cities of Australia"
30203104012,9,85,0,"Major Cities of Australia"
30203104013,3,27,0,"Major Cities of Australia"
30203104014,2,19,0,"Major Cities of Australia"
30203104015,7,61,0,"Major Cities of Australia"
30203104016,NA,NA,0,"Major Cities of Australia"
30203104017,5,42,0,"Major Cities of Australia"
30203104018,7,65,0,"Major Cities of Australia"
30203104019,7,67,0,"Major Cities of Australia"
30203104020,6,54,0,"Major Cities of Australia"
30203104021,7,67,0,"Major Cities of Australia"
30203104022,7,69,0,"Major Cities of Australia"
30203104023,6,59,0,"Major Cities of Australia"
30204104101,1,9,0,"Major Cities of Australia"
30204104102,7,67,0,"Major Cities of Australia"
30204104103,8,76,0,"Major Cities of Australia"
30204104104,5,48,0,"Major Cities of Australia"
30204104105,6,52,0,"Major Cities of Australia"
30204104106,9,88,0,"Major Cities of Australia"
30204104107,9,90,0,"Major Cities of Australia"
30204104108,9,86,0,"Major Cities of Australia"
30204104109,6,51,0,"Major Cities of Australia"
30204104110,6,53,0,"Major Cities of Australia"
30204104111,8,79,0,"Major Cities of Australia"
30204104112,7,69,0,"Major Cities of Australia"
30204104113,8,75,0,"Major Cities of Australia"
30204104114,9,89,0,"Major Cities of Australia"
30204104115,7,67,0,"Major Cities of Australia"
30204104116,5,50,0,"Major Cities of Australia"
30204104117,8,71,0,"Major Cities of Australia"
30204104118,10,92,0,"Major Cities of Australia"
30204104119,8,79,0,"Major Cities of Australia"
30204104120,7,70,0,"Major Cities of Australia"
30204104121,8,76,0,"Major Cities of Australia"
30204104122,9,88,0,"Major Cities of Australia"
30204104123,10,95,0,"Major Cities of Australia"
30204104124,8,75,0,"Major Cities of Australia"
30204104125,6,55,0,"Major Cities of Australia"
30204104126,8,80,0,"Major Cities of Australia"
30204104127,5,45,0,"Major Cities of Australia"
30204104128,7,65,0,"Major Cities of Australia"
30204104129,5,44,0,"Major Cities of Australia"
30204104130,4,35,0,"Major Cities of Australia"
30204104131,2,14,0,"Major Cities of Australia"
30204104132,6,52,0,"Major Cities of Australia"
30204104133,7,69,0,"Major Cities of Australia"
30204104134,8,73,0,"Major Cities of Australia"
30204104135,9,84,0,"Major Cities of Australia"
30204104136,3,25,0,"Major Cities of Australia"
30204104201,6,51,0,"Major Cities of Australia"
30204104202,7,70,0,"Major Cities of Australia"
30204104203,2,13,0,"Major Cities of Australia"
30204104204,5,50,0,"Major Cities of Australia"
30204104205,7,62,0,"Major Cities of Australia"
30204104206,4,39,0,"Major Cities of Australia"
30204104207,7,62,0,"Major Cities of Australia"
30204104208,5,45,0,"Major Cities of Australia"
30204104209,4,39,0,"Major Cities of Australia"
30204104210,7,61,0,"Major Cities of Australia"
30204104211,6,51,0,"Major Cities of Australia"
30204104212,5,43,0,"Major Cities of Australia"
30204104213,9,85,0,"Major Cities of Australia"
30204104214,7,64,0,"Major Cities of Australia"
30204104215,8,75,0,"Major Cities of Australia"
30204104216,7,67,0,"Major Cities of Australia"
30204104217,7,64,0,"Major Cities of Australia"
30204104218,8,79,0,"Major Cities of Australia"
30204104219,6,54,0,"Major Cities of Australia"
30204104220,4,31,0,"Major Cities of Australia"
30204104221,5,46,0,"Major Cities of Australia"
30204104222,NA,NA,0,"Major Cities of Australia"
30204104223,6,58,0,"Major Cities of Australia"
30204104301,4,36,0,"Major Cities of Australia"
30204104302,2,17,0,"Major Cities of Australia"
30204104303,4,40,0,"Major Cities of Australia"
30204104304,6,51,0,"Major Cities of Australia"
30204104305,5,45,0,"Major Cities of Australia"
30204104306,6,53,0,"Major Cities of Australia"
30204104307,3,22,0,"Major Cities of Australia"
30204104308,5,41,0,"Major Cities of Australia"
30204104309,NA,NA,0,"Major Cities of Australia"
30204104401,3,28,0,"Major Cities of Australia"
30204104402,3,29,0,"Major Cities of Australia"
30204104403,5,41,0,"Major Cities of Australia"
30204104404,7,63,0,"Major Cities of Australia"
30204104405,8,71,0,"Major Cities of Australia"
