"SA2_CODE21","value","min","max"
"312021350",205.489629445307,202.783786050705,212.042672374929
"312021351",234.270793279334,216.788996662265,243.94297432745
"312021352",241.59888142798,221.035298352461,262.317352022982
"312021353",238.950487458979,207.77033385696,281.407558447014
"312021354",216.352277094834,214.072091800115,218.153157548365
"312021355",213.73588836355,211.832133666615,215.194505418957
"312021356",203.587092952013,202.173172421461,206.569412925719
"312021357",217.915681026451,205.239889631979,229.912375465574
"312021358",201.949859689406,201.372984805073,202.89277953434
"312031359",198.279324965634,195.638870679189,246.71864282438
"312031360",211.070806839616,196.367452248209,236.807118779695
"312031361",204.903654999793,194.734529712236,250.91504329666
"313011362",62.530369243698,56.1315133880701,70.4107501869319
"313011363",74.8003204025435,70.7985525024584,112.484034174723
"313021364",54.2171249958048,52.1736056324465,56.2274328091917
"313021366",54.4665517341099,53.0509992502748,55.274823363323
"313021367",60.4200109678918,57.2779856842079,69.8427115719469
"313021368",53.8050575682063,53.0507048410318,54.8995348292001
"313021369",59.8811165764247,54.9357878247979,67.1729502664249
"313021572",56.3831013479827,55.0676845955819,60.5375354390352
"313021573",55.7740587220497,54.815521639482,58.2980187776775
"313031370",145.895919129224,89.9861611583685,156.575469404062
"313031371",86.1945004878907,61.6011039487532,128.928400090803
"313041372",50.4788251112911,48.5758558648316,52.9155481789328
"313041373",49.4819778374164,46.1826328868555,53.6366376074434
"313041374",52.4673790647293,50.9932177805319,53.7351968778933
"313041375",48.8435192432553,44.9713497529821,57.0057562724546
"313041376",55.6681559440049,53.497817950299,64.0757925697129
"313051377",45.8740355693553,43.6790842943624,48.1053969260375
"313051378",48.2391848854329,46.0623340242288,50.259444450829
"313051379",51.3368716681734,49.3869526887241,53.3826896079623
"313051380",48.6393907996678,46.089331106845,50.9122824949097
"313051574",103.95397428094,97.5257794421694,113.742211424882
"313051575",53.5101044630447,49.4275518357503,56.0036515060722
"314011382",26.0246498711222,22.2186803610966,28.3819905559443
"314011383",36.6269057375321,30.6002909037637,46.8490711143472
"314011384",61.252661807688,39.8293353578692,91.2232524663234
"314011385",31.0298497061029,28.9086199876292,35.4156806158007
"314011386",23.9774783245886,18.0091526581834,33.8255891313176
"314011387",44.883836813304,33.0359819486852,73.6003596695176
"314021389",38.6047776217685,33.9287567666556,42.1389448233679
"314021576",43.5912069135539,42.8500050303895,45.0741401827529
"314021577",41.1613826531439,38.6548051134105,42.9268694738781
"314021578",43.5540140795389,41.1255895307423,46.7214283300626
"314021579",44.7824081224322,42.0041117436151,46.83130459868
"314031391",35.0672739111248,33.8012786879355,37.1224008654684
"314031392",36.704870331661,34.9756517017174,38.9185349413761
"314031393",39.1921158131623,36.4032452113369,40.777313663285
"314031394",32.8923128044464,27.6490273206375,35.034490850882
"315011395",396.738862038588,381.154057644783,414.252406172842
"315011396",361.935390060803,217.528951781729,453.784772059143
"315011397",313.910158841595,204.473585731819,347.175738730821
"315011398",375.463746236621,360.711687477204,390.560520329974
"315011399",440.174305387473,417.742804796718,450.683224415138
"315011400",255.249478176257,177.712507334998,334.711458553448
"315011401",448.311721356435,326.591061337411,521.105434921559
"315011402",440.697157725905,361.501868143318,533.994395456481
"315011403",410.931124212221,410.404993673278,411.420966089262
"315021404",351.81303558268,323.407751201445,386.999871854576
"315021405",321.370319343168,321.027326566233,322.603312267945
"315021406",336.419308867606,321.283491576779,362.981981795859
"315021407",325.112628403456,244.734026534428,346.021791844087
"315031408",368.658717222091,288.763352972242,390.239333797865
"315031409",333.526085282973,309.216985467525,360.069242037251
"315031410",387.97321448864,323.634018497519,488.81665534732
"315031411",371.221693004224,325.391899294187,416.19442634294
"315031412",386.674985903355,361.665457898528,398.9828233727
"316011413",148.504858714214,146.342410426936,150.979242519745
"316011414",146.043330280097,143.041154353586,150.151066240852
"316011415",143.149910991702,141.178373778495,144.567668433278
"316011416",142.824563573996,138.543599640365,145.078760447947
"316021417",130.266382326141,126.805492617273,133.127653620214
"316021418",141.954482306334,140.470332558196,143.35283642012
"316021419",123.310457341797,122.111619764523,126.348161111839
"316021421",117.220258000515,112.56971660328,122.86012116574
"316021422",126.469933978894,123.643443818068,129.387376026112
"316021423",139.363651548347,135.295361834411,142.054951267095
"316021424",133.218745404328,131.646377041636,136.516324010085
"316021580",125.506326512459,112.708147942134,136.364551889692
"316021581",131.639393792457,126.003558296198,137.683813196369
"316031425",158.028174152739,155.633213816912,161.099310747345
"316031426",152.342940600739,149.693063199828,155.563978976422
"316031427",149.175176224523,147.253287918863,150.522948815849
"316031428",145.120725865145,143.020998833019,147.05183515566
"316051434",169.518656202696,167.996373253293,169.687644069564
"316051435",169.058055619691,163.265191188367,169.841442032393
"316051437",169.394843761741,167.212876170013,169.89236555222
"316051438",170.015709046632,163.949134229062,172.562366585145
"316051543",163.438258958644,161.213680560761,166.399110542464
"316051544",160.951848519465,160.193479204964,161.845322206218
"316061439",111.466734773642,90.5239268697568,136.550111416275
"316061440",140.540922521446,116.865931508325,167.861420499735
"316061441",73.2596715316619,62.0490208846172,98.3682296862658
"316061442",143.326733633448,115.09332966191,152.025356389998
"316061443",142.121497500676,128.439748402725,172.714978295564
"316061444",156.098402414918,146.227188034083,170.02417900529
"316071545",154.062570638432,152.033131625401,155.936406539207
"316071546",151.477558034412,150.533039206115,152.921847590009
"316071547",157.864641017329,148.612663462074,162.027095810879
"316071548",151.486610057883,143.076157528705,153.224728583558
"316081549",151.115610287984,137.483868193976,174.755230218674
"317011445",152.669639716418,141.575078411148,158.488239520411
"317011446",138.514070998775,136.129029819665,142.625973587641
"317011447",137.376978995807,135.424027222737,144.347300013618
"317011448",122.499739437953,93.9896458521538,129.449326160808
"317011449",150.531039281271,143.937794245543,158.365626845602
"317011450",151.775846619536,141.613229135609,163.219836252165
"317011451",138.567292622897,106.84796097606,161.347529555825
"317011452",138.092615595779,137.135724527674,139.716708685736
"317011453",135.975888638397,134.618776355838,137.833585828114
"317011454",136.706633208932,135.057144366495,140.854642707401
"317011455",136.803040018446,135.083503819138,139.3174275968
"317011456",135.37847585965,133.115775201106,136.91878446223
"317011457",136.022410155212,133.86753511148,141.204511038688
"317011458",144.495595302382,138.141223401734,150.876581236219
"317011459",138.58734542272,136.563259266071,143.426945855923
"318011460",136.319463489625,133.090283757689,140.166669683354
"318011461",142.638202512432,54.1145475227955,190.931128885735
"318011462",151.497332038751,147.106578321427,154.852540429763
"318011463",204.020497607638,44.2384205001569,312.525141685973
"318011464",140.772368722006,139.279324980091,141.428260007081
"318011465",141.241443454961,98.9336872033782,152.432539241765
"318011466",128.577842468063,108.860822105658,135.416993339485
"318021467",24.7177461970018,24.3902789944542,25.1801581001985
"318021468",26.3607349733186,24.7079844057153,30.7421288836869
"318021469",33.4387195982703,27.1014428237551,43.1063598084389
"318021470",28.735858877292,24.6645665871295,38.7385194874229
"318021471",26.6564786989848,24.6694714358656,32.2813795622179
"318021472",24.2458407445204,24.0280964293536,24.5730369141888
"318021474",27.1632560699742,24.5380733104704,36.6412422999309
"318021475",27.5870673527244,24.5070648573364,31.3459529603241
"318021476",24.8797692999427,24.2896480724838,26.3075679161683
"318021477",24.0215678103957,23.8966601402513,24.1937490841977
"318021478",27.9540267216663,27.2011115500658,30.5219813979425
"318021479",26.6867957425513,25.8059834183807,27.7497110207207
"318021480",35.6293599437284,28.5098069836903,51.6312874867556
"318021481",24.02854948029,23.8497713905032,24.5006721862698
"318021482",24.3895433152871,23.8604302220739,25.3875851264669
"318021483",107.139402824028,81.516645683291,111.6980485723
